"lga","lga_ward","facilityName","facilityType","ownership","stateCode","lgaCode","facilityTypeCode","ownershipCode","facilityNoCode"
"MUSHIN","Papa Ajao","Sentinel Hospital","Secondary","Private",24,16,2,2,"0129"
"MUSHIN","Papa Ajao","Palm Avenue PHC","Primary","Public",24,16,1,1,"0130"
"OJO","Ajangbadi","Abanise Maternity Centre","Primary","Private",24,17,1,2,"0001"
"OJO","Ajangbadi","Ajangbadi Central Hospital","Secondary","Private",24,17,2,2,"0002"
"OJO","Ajangbadi","Ajetola Nursing Home","Primary","Private",24,17,1,2,"0003"
"OJO","Ajangbadi","Cele Nica Maternity Home","Primary","Private",24,17,1,2,"0004"
"OJO","Ajangbadi","Diken Medical Clinic","Primary","Private",24,17,1,2,"0005"
"OJO","Ajangbadi","Fasam Convalescent Home","Primary","Private",24,17,1,2,"0006"
"OJO","Ajangbadi","Folake Medical Clinic","Primary","Private",24,17,1,2,"0007"
"OJO","Ajangbadi","Henharry Maternity Home","Primary","Private",24,17,1,2,"0008"
"OJO","Ajangbadi","Hope Star Clinic","Primary","Private",24,17,1,2,"0009"
"OJO","Ajangbadi","Ilemba Clinic","Primary","Private",24,17,1,2,"0010"
"OJO","Ajangbadi","Afromedia PHC","Primary","Public",24,17,1,1,"0011"
"OJO","Ajangbadi","Mar' King Convalescent Home","Primary","Private",24,17,1,2,"0012"
"OJO","Ajangbadi","Progress Nursing Home","Primary","Private",24,17,1,2,"0013"
"OJO","Etegbin","Grace Mobolaji Maternity Home","Primary","Private",24,17,1,2,"0014"
"OJO","Etegbin","Remlek Nursing Home","Primary","Private",24,17,1,2,"0015"
"OJO","Iba","Albina Mejeel Specialist Clinic Hospital","Secondary","Private",24,17,2,2,"0016"
"OJO","Iba","Almaz Clinic","Primary","Private",24,17,1,2,"0017"
"OJO","Iba","Behold Divine Mercy Convalescent Home","Primary","Private",24,17,1,2,"0018"
"OJO","Iba","Betheland Hospital & Maternity Home","Primary","Private",24,17,1,2,"0019"
"OJO","Iba","De-Amazing Grace Convalescent Home","Primary","Private",24,17,1,2,"0020"
"OJO","Iba","Divine Wisdom Hospital","Secondary","Private",24,17,2,2,"0021"
"OJO","Iba","Graceland Medical Centre(Annex)","Secondary","Private",24,17,2,2,"0022"
"OJO","Iba","Restoration Convalescent Centre","Primary","Private",24,17,1,2,"0023"
"OJO","Iba","Royale Medical Centre","Primary","Private",24,17,1,2,"0024"
"OJO","Iba","Treasure Clinic","Primary","Private",24,17,1,2,"0025"
"OJO","Iba","Vic-D Maternity Home","Primary","Private",24,17,1,2,"0026"
"OJO","Iba","Cannon Shore Medical Services Ltd","Primary","Private",24,17,1,2,"0027"
"OJO","Iba","Ijagemo PHC","Primary","Public",24,17,1,1,"0028"
"OJO","Iba","Iba PHC","Primary","Public",24,17,1,1,"0029"
"OJO","Igbo-Elerin","B"" In Gilead Hospital","Secondary","Private",24,17,2,2,"0030"
"OJO","Igbo-Elerin","Adaegba Memorial Nursing Home","Primary","Private",24,17,1,2,"0031"
"OJO","Igbo-Elerin","Betsida Hospital","Secondary","Private",24,17,2,2,"0032"
"OJO","Igbo-Elerin","Blossom Hospital","Primary","Private",24,17,1,2,"0033"
"OJO","Igbo-Elerin","Bolus Convalescent Home","Primary","Private",24,17,1,2,"0034"
"OJO","Igbo-Elerin","De-Solid Rock Maternity Centre","Primary","Private",24,17,1,2,"0035"
"OJO","Igbo-Elerin","Mater Dei Nursing Home","Primary","Private",24,17,1,2,"0036"
"OJO","Igbo-Elerin","Worlds' Light Convalescent Home","Primary","Private",24,17,1,2,"0037"
"OJO","Igbo-Elerin","Ishasi PHC","Primary","Public",24,17,1,1,"0038"
"OJO","Igbo-Elerin","Trinity Clinic & Maternity","Primary","Private",24,17,1,2,"0039"
"OJO","Ijanikin","Williams Clinic","Primary","Private",24,17,1,2,"0040"
"OJO","Ijanikin","Ademola Hospital","Secondary","Private",24,17,2,2,"0041"
"OJO","Ijanikin","Epee Clinic","Primary","Private",24,17,1,2,"0042"
"OJO","Ijanikin","Ever Life Hopital","Secondary","Private",24,17,2,2,"0043"
"OJO","Ijanikin","Omodeni Maternity Home","Primary","Private",24,17,1,2,"0044"
"OJO","Ijanikin","Good Faith Maternity Home","Primary","Private",24,17,1,2,"0045"
"OJO","Ijanikin","De-New Aiyetoro Medical Centre","Secondary","Private",24,17,2,2,"0046"
"OJO","Ijanikin","Collak Convalescent Centre","Primary","Private",24,17,1,2,"0047"
"OJO","Ijanikin","Ketu - L Medical Centre","Secondary","Private",24,17,2,2,"0048"
"OJO","Ijanikin","Ijanikin PHC","Primary","Public",24,17,1,1,"0049"
"OJO","Ilogbo","As-Samad Convalescent Home","Primary","Private",24,17,1,2,"0050"
"OJO","Ilogbo","Crown Convalescent Home","Primary","Private",24,17,1,2,"0051"
"OJO","Ilogbo","Crown of Glory Clinic","Primary","Private",24,17,1,2,"0052"
"OJO","Ilogbo","Goodness Medical Centre","Primary","Private",24,17,1,2,"0053"
"OJO","Ilogbo","Ilogbo Central Hospital","Secondary","Private",24,17,2,2,"0054"
"OJO","Ilogbo","Patmason Convalescent Home","Primary","Private",24,17,1,2,"0055"
"OJO","Ilogbo","Selina New Era Convalescent Home","Primary","Private",24,17,1,2,"0056"
"OJO","Ilogbo","Vine Yard Nursing Home","Primary","Private",24,17,1,2,"0057"
"OJO","Ilogbo","Olutayo Nursing Home","Primary","Private",24,17,1,2,"0058"
"OJO","Ilogbo","Munilola Clinic","Primary","Private",24,17,1,2,"0059"
"OJO","Ira","Adetunji Memorial Hospital (ANNEX)","Secondary","Private",24,17,2,2,"0060"
"OJO","Ira","Alexander Memorial Hospital","Secondary","Private",24,17,2,2,"0061"
"OJO","Ira","Divine Gift Medical Centre","Secondary","Private",24,17,2,2,"0062"
"OJO","Ira","HCM Hospital","Secondary","Private",24,17,2,2,"0063"
"OJO","Ira","Joycy Nursing Home","Primary","Private",24,17,1,2,"0064"
"OJO","Ira","Norex Clinic","Primary","Private",24,17,1,2,"0065"
"OJO","Ira","Patience Clinic","Primary","Private",24,17,1,2,"0066"
"OJO","Ira","Survivors Nursing Home","Primary","Private",24,17,1,2,"0067"
"OJO","Ira","T & T Divine Touch Convalescent Centre","Primary","Private",24,17,1,2,"0068"
"OJO","Kemberi","Rejoice Maternity Centre","Primary","Private",24,17,1,2,"0069"
"OJO","Kemberi","Ancel Hospital","Primary","Private",24,17,1,2,"0070"
"OJO","Kemberi","Life Heritage Maternity Centre","Primary","Private",24,17,1,2,"0071"
"OJO","Kemberi","Redeemed Medical Centre","Secondary","Private",24,17,2,2,"0072"
"OJO","Ojo","Bonne Sante Clinic","Primary","Private",24,17,1,2,"0073"
"OJO","Ojo","Door Of Faith Maternity Centre","Primary","Private",24,17,1,2,"0074"
"OJO","Ojo","Fellowship Clinic","Primary","Private",24,17,1,2,"0075"
"OJO","Ojo","Genesis Medical Centre","Secondary","Private",24,17,2,2,"0076"
"OJO","Ojo","God's Goal Clinic","Primary","Private",24,17,1,2,"0077"
"OJO","Ojo","Graceland Medical Centre","Secondary","Private",24,17,2,2,"0078"
"OJO","Ojo","Liberty Mission Hospital","Secondary","Private",24,17,2,2,"0079"
"OJO","Ojo","Meg-Pat Nursing Home","Primary","Private",24,17,1,2,"0080"
"OJO","Ojo","Miracle Medical Centre","Secondary","Private",24,17,2,2,"0081"
"OJO","Ojo","The Hosanna Clinic","Primary","Private",24,17,1,2,"0082"
"OJO","Ojo","Golden Care Medical Clinic","Primary","Private",24,17,1,2,"0083"
"OJO","Ojo","Navy Hospital, Ojo","Secondary","Public",24,17,2,1,"0084"
"OJO","Ojo","Safe Healing Nursing Home","Primary","Private",24,17,1,2,"0085"
"OJO","Ojo","Trust Medical Clinic","Primary","Private",24,17,1,2,"0086"
"OJO","Ojo","Ojo PHC","Primary","Public",24,17,1,1,"0087"
"OJO","Okoko","Chest clinic","Primary","Public",24,17,1,1,"0088"
"OJO","Okoko","St Anthonia Clinic and maternity home","Primary","Private",24,17,1,2,"0089"
"OJO","Okoko","Akinbolade Specialist Hospital","Secondary","Private",24,17,2,2,"0090"
"OJO","Okoko","Ala-Anu Clinic","Primary","Private",24,17,1,2,"0091"
"OJO","Okoko","Al-Hayat Medical Centre","Primary","Private",24,17,1,2,"0092"
"OJO","Okoko","Calvary Grace Clinic","Primary","Private",24,17,1,2,"0093"
"OJO","Okoko","De Olive Medical Clinic","Primary","Private",24,17,1,2,"0094"
"OJO","Okoko","Elphy Hospital","Secondary","Private",24,17,2,2,"0095"
"OJO","Okoko","Ishma Clinic","Primary","Private",24,17,1,2,"0096"
"OJO","Okoko","Kena Hospital","Secondary","Private",24,17,2,2,"0097"
"OJO","Okoko","Kiladejo Hospital","Secondary","Private",24,17,2,2,"0098"
"OJO","Okoko","Terked Clinic","Primary","Private",24,17,1,2,"0099"
"OJO","Okoko","Redeemer's Clinic","Primary","Private",24,17,1,2,"0100"
"OJO","Okoko","Okokomaiko PHC","Primary","Public",24,17,1,1,"0101"
"OJO","Okoko","Jorseh Memorial Maternity Home","Primary","Private",24,17,1,2,"0102"
"OJO","Okoko","Rotunda Hospital","Secondary","Private",24,17,2,2,"0103"
"OJO","Otto","Ego Emi Maternity Home","Primary","Private",24,17,1,2,"0104"
"OJO","Otto","Mini General Hospital Era","Primary","Public",24,17,1,1,"0105"
"OJO","Otto","Era Medical Centre","Secondary","Private",24,17,2,2,"0106"
"OJO","Otto","Happy Home Clinic","Primary","Private",24,17,1,2,"0107"
"OJO","Otto","Era PHC","Primary","Public",24,17,1,1,"0108"
"OJO","Sabo","Abodunrin Medical Centre","Secondary","Private",24,17,2,2,"0109"
"OJO","Sabo","All Saints Model Clinic","Primary","Private",24,17,1,2,"0110"
"OJO","Sabo","Divine Release Maternity Home","Primary","Private",24,17,1,2,"0111"
"OJO","Sabo","Garden Hospital","Primary","Private",24,17,1,2,"0112"
"OJO","Sabo","Gem Dotun Medical Clinic","Primary","Private",24,17,1,2,"0113"
"OJO","Sabo","God's Mercy Clinic","Primary","Private",24,17,1,2,"0114"
"OJO","Sabo","McSam Clinic","Primary","Private",24,17,1,2,"0115"
"OJO","Sabo","Mutcare Maternity Centre","Primary","Private",24,17,1,2,"0116"
"OJO","Sabo","Onyems B Hospital","Secondary","Private",24,17,2,2,"0117"
"OJO","Sabo","Igbede PHC","Primary","Public",24,17,1,1,"0118"
"OJO","Sabo","Sabo Crown Hospital","Secondary","Private",24,17,2,2,"0119"
"OJO","Sabo","Shollylad Medical Centre","Secondary","Private",24,17,2,2,"0120"
"OJO","Sabo","Poly Clinic","Primary","Private",24,17,1,2,"0121"
"OJO","Shibiri","Salv-Praise Maternity Centre","Primary","Private",24,17,1,2,"0122"
"OJO","Shibiri","De  Elshadai","Primary","Private",24,17,1,2,"0123"
"OJO","Shibiri","Muskat Hospital","Secondary","Private",24,17,2,2,"0124"
"OJO","Shibiri","Shibiri PHC","Primary","Public",24,17,1,1,"0125"
"OJO","Egan","Ishagira PHC","Primary","Public",24,17,1,1,"0126"
"OJO","Irewe","Irewe PHC","Primary","Public",24,17,1,1,"0127"
"OSHODI/ISOLO","Ireakari/ Ishaga","Bose Specialist Hospital","Primary","Private",24,18,1,2,"0001"
"OSHODI/ISOLO","Ireakari/ Ishaga","Isolo PHC","Primary","Public",24,18,1,1,"0002"
"OSHODI/ISOLO","Ireakari/ Ishaga","Bola Hospital","Secondary","Private",24,18,2,2,"0003"
"OSHODI/ISOLO","Ireakari/ Ishaga","Live Fountain Medicare","Secondary","Private",24,18,2,2,"0004"
"OSHODI/ISOLO","Ireakari/ Ishaga","Ishaga PHC","Primary","Public",24,18,1,1,"0005"
"OSHODI/ISOLO","Ireakari/ Ishaga","General Hospital Isolo","Secondary","Public",24,18,2,1,"0006"
"OSHODI/ISOLO","Ireakari/ Ishaga","Mosaque Clinic","Primary","Private",24,18,1,2,"0007"
"OSHODI/ISOLO","Ireakari/ Ishaga","Glen view clinic","Primary","Private",24,18,1,2,"0008"
"OSHODI/ISOLO","Ireakari/ Ishaga","Emilola Clinic","Primary","Private",24,18,1,2,"0009"
"OSHODI/ISOLO","Ireakari/ Ishaga","Good Health Medical Centre","Primary","Private",24,18,1,2,"0010"
"OSHODI/ISOLO","Ireakari/ Ishaga","Lulu Nursing Home","Primary","Private",24,18,1,2,"0011"
"OSHODI/ISOLO","Ireakari/ Ishaga","Balm Clinic","Primary","Private",24,18,1,2,"0012"
"OSHODI/ISOLO","Ireakari/ Ishaga","Nobility Hospital","Primary","Private",24,18,1,2,"0013"
"OSHODI/ISOLO","Ireakari/ Ishaga","Health Check Consultant Clinic","Primary","Private",24,18,1,2,"0014"
"OSHODI/ISOLO","Ireakari/ Ishaga","Heals Specialist Clinic","Primary","Private",24,18,1,2,"0015"
"OSHODI/ISOLO","Ireakari/ Ishaga","Boyle Medical Centre","Primary","Private",24,18,1,2,"0016"
"OSHODI/ISOLO","Afariogun","High Rocks Hospital","Primary","Private",24,18,1,2,"0017"
"OSHODI/ISOLO","Afariogun","Dailyzer Medical center","Primary","Private",24,18,1,2,"0018"
"OSHODI/ISOLO","Afariogun","Chellarams Plc in House Clinic","Primary","Private",24,18,1,2,"0019"
"OSHODI/ISOLO","Afariogun","Petros Foundation Hospital","Primary","Private",24,18,1,2,"0020"
"OSHODI/ISOLO","Afariogun","Segun Ajayi Medical Centre","Primary","Private",24,18,1,2,"0021"
"OSHODI/ISOLO","Afariogun","Opeoluwami Maternity Home","Primary","Private",24,18,1,2,"0022"
"OSHODI/ISOLO","Afariogun","City Way Maternity Home","Primary","Private",24,18,1,2,"0023"
"OSHODI/ISOLO","Afariogun","St Mark's Nursing Home","Primary","Private",24,18,1,2,"0024"
"OSHODI/ISOLO","Afariogun","Comfort Nursing Home","Primary","Private",24,18,1,2,"0025"
"OSHODI/ISOLO","OKE AFA","Estate Family Clinic","Primary","Private",24,18,1,2,"0026"
"OSHODI/ISOLO","OKE AFA","Our Lady Hospital","Secondary","Private",24,18,2,2,"0027"
"OSHODI/ISOLO","OKE AFA","Isolo Estate Clinic","Primary","Private",22,18,1,2,"0028"
"OSHODI/ISOLO","OKE AFA","Jakande Est. PHC","Primary","Public",24,18,1,1,"0029"
"OSHODI/ISOLO","OKE AFA","Ire - Akari Medical Centre","Primary","Private",24,18,1,2,"0030"
"OSHODI/ISOLO","OKE AFA","De-Hope Clinic","Primary","Private",24,18,1,2,"0031"
"OSHODI/ISOLO","OKE AFA","Josmef Nursing Home","Primary","Private",24,18,1,2,"0032"
"OSHODI/ISOLO","OKE AFA","Sanomens Medical Centre","Primary","Private",24,18,1,2,"0033"
"OSHODI/ISOLO","OKE AFA","Sentinel Hospital","Primary","Private",24,18,1,2,"0034"
"OSHODI/ISOLO","OKE AFA","St Benedict Medical Centre","Primary","Private",24,18,1,2,"0035"
"OSHODI/ISOLO","Alagbeji","Newline Hospital","primary","Private",24,18,1,2,"0036"
"OSHODI/ISOLO","Alagbeji","St Emmanuel Hospital","Secondary","Private",24,18,2,2,"0037"
"OSHODI/ISOLO","Alagbeji","Olu-Adeyemi Clinic","Primary","Private",24,18,1,2,"0038"
"OSHODI/ISOLO","Alagbeji","Quis-Abolayo Specialist Clinic","Primary","Private",24,18,1,2,"0039"
"OSHODI/ISOLO","Alagbeji","LSDPC HP","Primary","Public",24,18,1,1,"0040"
"OSHODI/ISOLO","Apena","Ago Medical Centre","Secondary","Private",24,18,2,2,"0041"
"OSHODI/ISOLO","Apena","St Raphael Hospital Ltd","Secondary","Private",24,18,2,2,"0042"
"OSHODI/ISOLO","Apena","Sonaen Hospital","Secondary","Private",24,18,2,2,"0043"
"OSHODI/ISOLO","Apena","Healing Cross Hospital","Secondary","Private",24,18,2,2,"0044"
"OSHODI/ISOLO","Apena","German friendship specialist","Primary","Private",24,18,1,2,"0045"
"OSHODI/ISOLO","Ajao","Heda Hospaital","Secondary","Private",24,18,2,2,"0046"
"OSHODI/ISOLO","Ajao","Ojumiri Medical Centre","Primary","Private",24,18,1,2,"0047"
"OSHODI/ISOLO","Ajao","Goodseed Specialist Clinic","Primary","Private",24,18,1,2,"0048"
"OSHODI/ISOLO","Ajao","Ajao PHC","Primary","Public",24,18,1,1,"0049"
"OSHODI/ISOLO","Ajao","Abrime Changsul Oriental","Primary","Private",24,18,1,2,"0050"
"OSHODI/ISOLO","Ajao","St John specialist Hospital","Primary","Private",24,18,1,2,"0051"
"OSHODI/ISOLO","Ajao","Faith City  Hospital","Primary","Private",24,18,1,2,"0052"
"OSHODI/ISOLO","Ajao","Healingfield Clinics","Primary","Private",24,18,1,2,"0053"
"OSHODI/ISOLO","Ajao","Dabiri Clinic","Primary","Private",24,18,1,2,"0054"
"OSHODI/ISOLO","Ajao","Kupa Medical Centre Ltd","Primary","Private",24,18,1,2,"0055"
"OSHODI/ISOLO","Ajao","Tropical Medical Clinic","Primary","Private",24,18,1,2,"0056"
"OSHODI/ISOLO","Mafoluku","Divine Grace Medical Centre","Secondary","Private",24,18,1,2,"0057"
"OSHODI/ISOLO","Mafoluku","Ayo ni PHC","Primary","Public",24,18,1,1,"0058"
"OSHODI/ISOLO","Mafoluku","St Catherine of Siena Medical Clinic","Primary","Private",24,18,1,2,"0059"
"OSHODI/ISOLO","Mafoluku","New-City Clinic","Primary","Private",24,18,1,2,"0060"
"OSHODI/ISOLO","Mafoluku","Dolu Hospital","Primary","Private",24,18,1,2,"0061"
"OSHODI/ISOLO","Mafoluku","Glory of God Convalescent Home","Primary","Private",24,18,1,2,"0062"
"OSHODI/ISOLO","Mafoluku","Optimal Medical center","Primary","Private",24,18,1,2,"0063"
"OSHODI/ISOLO","Mafoluku","Right-Time Convalescent Home","Primary","Private",24,18,1,2,"0064"
"OSHODI/ISOLO","Mafoluku","Pinecrest Specialist Hospital","Primary","Private",24,18,1,2,"0065"
"OSHODI/ISOLO","Mafoluku","Ishaq Convalescent Home","Primary","Private",24,18,1,2,"0066"
"OSHODI/ISOLO","Mafoluku","Holy Saviours Hospital","Primary","Private",24,18,1,2,"0067"
"OSHODI/ISOLO","Mafoluku","God's Care Clinic","Primary","Private",24,18,1,2,"0068"
"OSHODI/ISOLO","Mafoluku","OHC Medical Centre","Primary","Private",24,18,1,2,"0069"
"OSHODI/ISOLO","Okota","Jomark Hospital & Maternity","primary","Private",24,18,1,2,"0070"
"OSHODI/ISOLO","Okota","Sam Pedro Medical Centre","Secondary","Private",24,18,2,2,"0071"
"OSHODI/ISOLO","Okota","Platinum Specialist Hospital","primary","Private",24,18,1,2,"0072"
"OSHODI/ISOLO","Okota","Khan Specialist Hospital","Secondary","Private",24,18,2,2,"0073"
"OSHODI/ISOLO","Okota","Tent Of Life Specialist Clinic","Primary","Private",24,18,1,2,"0074"
"OSHODI/ISOLO","Okota","Cossy Clinic","Primary","Private",24,18,1,2,"0075"
"OSHODI/ISOLO","Okota","Treasure Gold Hospital","Primary","Private",24,18,1,2,"0076"
"OSHODI/ISOLO","Okota","Lucy Memorial Hospital","Primary","Private",24,18,1,2,"0077"
"OSHODI/ISOLO","Okota","Life Care Hospital","Primary","Private",24,18,1,2,"0078"
"OSHODI/ISOLO","Okota","Samaria Hospital","Primary","Private",24,18,1,2,"0079"
"OSHODI/ISOLO","Okota","Queen Of The Rosary Clinic","Primary","Private",24,18,1,2,"0080"
"OSHODI/ISOLO","Okota","Moyub Hospital","Primary","Private",24,18,1,2,"0081"
"OSHODI/ISOLO","Okota","Qualicare Maternity Centre","Primary","Private",24,18,1,2,"0082"
"OSHODI/ISOLO","Okota","Tai clinic","primary","Private",24,18,1,2,"0083"
"OSHODI/ISOLO","Okota","Sam Pedro Medical Centre","primary","Private",24,18,1,2,"0084"
"OSHODI/ISOLO","Akinbaye","Alpha Peace Medical Centre","Secondary","Private",24,18,2,2,"0085"
"OSHODI/ISOLO","Akinbaye","Tinu Hospital","Primary","Private",24,18,1,2,"0086"
"OSHODI/ISOLO","Akinbaye","Ramsat Convalescent Home","Primary","Private",24,18,1,2,"0087"
"OSHODI/ISOLO","Ilasa","New World Clinic","Primary","Private",24,18,1,2,"0088"
"OSHODI/ISOLO","Ilasa","Ilasa PHC","Primary","Public",24,18,1,1,"0089"
"OSHODI/ISOLO","Ilasa","Tabernacle Clinic","Primary","Private",24,18,1,2,"0090"
"OSHODI/ISOLO","Ilasa","Rasar clinic and maternity","Primary","Private",24,18,1,2,"0091"
"OSHODI/ISOLO","Ilasa","Tolulope Medical Centre","Primary","Private",24,18,1,2,"0092"
"OSHODI/ISOLO","Ilasa","Uduak-Abasi Maternity Home","Primary","Private",24,18,1,2,"0093"
"OSHODI/ISOLO","Ilasa","Devine clinics","Primary","Private",24,18,1,2,"0094"
"OSHODI/ISOLO","Ilasa","Isolo Medical Centre","Primary","Private",24,18,1,2,"0095"
"OSHODI/ISOLO","Igbehinadun","Mandela Hospital","Secondary","Private",24,18,2,2,"0096"
"OSHODI/ISOLO","Igbehinadun","Oshodi PHC","Primary","Public",24,18,1,1,"0097"
"OSHODI/ISOLO","Igbehinadun","Grand Progress Medical Clinic","Primary","Private",24,18,1,2,"0098"
"OSHODI/ISOLO","Igbehinadun","New Dimension Clinic","Primary","Private",24,18,1,2,"0099"
"OSHODI/ISOLO","Igbehinadun","Esteem Clinics","Primary","Private",24,18,1,2,"0100"
"OSHODI/ISOLO","Igbehinadun","Pure Heart Convalescent Centre","Primary","Private",24,18,1,2,"0101"
"OSHODI/ISOLO","Igbehinadun","DI-IMOSE Clinic","Primary","Private",24,18,1,2,"0102"
"OSHODI/ISOLO","Igbehinadun","St Joseph Harmony Convalescent Home","Primary","Private",24,18,1,2,"0103"
"OSHODI/ISOLO","Igbehinadun","Adeshina Hospital","Primary","Private",24,18,1,2,"0104"
"OSHODI/ISOLO","Igbehinadun","Wazobia Medical Centre","Primary","Private",24,18,1,2,"0105"
"OSHODI/ISOLO","Igbehinadun","Sofine Nursing Home","Primary","Private",24,18,1,2,"0106"
"OSHODI/ISOLO","Igbehinadun","Ayoradex Health","Primary","Private",24,18,1,2,"0107"
"OSHODI/ISOLO","Igbehinadun","New Era Clinic (Annex)","Primary","Private",24,18,1,2,"0108"
"OSHODI/ISOLO","Sogunle","Longlife Medicare Convalescent Home","Primary","Private",24,18,1,2,"0109"
"OSHODI/ISOLO","Sogunle","St Steven's Clinic","Secondary","Private",24,18,2,2,"0110"
"OSHODI/ISOLO","Sogunle","Mount Olive Clinic","Primary","Private",24,11,1,2,"0111"
"OSHODI/ISOLO","Sogunle","Fasanmi Clinics and Maternity","Primary","Private",24,18,1,2,"0112"
"OSHODI/ISOLO","Sogunle","HQ 445 NAF Hospital","Secondary","Public",24,18,2,1,"0113"
"OSHODI/ISOLO","Sogunle","Shogunle PHC","Primary","Public",24,18,1,1,"0114"
"OSHODI/ISOLO","Sogunle","Fortress  clinics and Hospital","primary","Private",24,18,1,2,"0115"
"OSHODI/ISOLO","Sogunle","Plato Hospital","Primary","Private",24,18,1,2,"0116"
"OSHODI/ISOLO","Sogunle","GEO Medical Centre","Primary","Private",24,18,1,2,"0117"
"OSHODI/ISOLO","Sogunle","Foly Clinic","Primary","Private",24,18,1,2,"0118"
"OSHODI/ISOLO","Ewutuntun","Jacob Memorial Hospital","Primary","Private",24,18,1,2,"0119"
"OSHODI/ISOLO","Ewutuntun","Ewutuntun PHC","Primary","Public",24,18,1,1,"0120"
"OSHODI/ISOLO","Ewutuntun","Lifecare Clinic And Maternity","Primary","Private",24,18,1,2,"0121"
"OSHODI/ISOLO","Ewutuntun","Bimlad Clinic","Primary","Private",24,18,1,2,"0122"
"OSHODI/ISOLO","Fadu","Muaz Convalescent Home","Primary","Private",24,18,1,2,"0123"
"OSHODI/ISOLO","Fadu","Ejigbo PHC","Primary","Public",24,18,1,1,"0124"
"OSHODI/ISOLO","Fadu","Ajifat Convalescent Home (Annex)","Primary","Private",24,18,1,2,"0125"
"OSHODI/ISOLO","Fadu","Niyem Maternity","Primary","Private",24,18,1,2,"0126"
"OSHODI/ISOLO","Fadu","Divine Gift Maternity Home","Primary","Private",24,18,1,2,"0127"
"OSHODI/ISOLO","Fadu","Peaceful Convalescent Centre","Primary","Private",24,18,1,2,"0128"
"OSHODI/ISOLO","Fadu","Testimony Maternity Home","Primary","Private",24,18,1,2,"0129"
"OSHODI/ISOLO","Ogunoloko","St John de Evang Parish Health Clinic","Primary","Private",24,18,1,2,"0130"
"OSHODI/ISOLO","Ogunoloko","Feloban Alpha Convalescent Home","Primary","Private",24,18,1,2,"0131"
"OSHODI/ISOLO","Ogunoloko","Anuolu Clinic","Primary","Private",24,18,1,2,"0132"
"OSHODI/ISOLO","Ailegun","Iyana Ejigbo PHC","Primary","Public",24,18,1,1,"0133"
"OSHODI/ISOLO","Ailegun","Jakande II","Primary","Public",24,18,1,1,"0134"
"OSHODI/ISOLO","Ailegun","Crown Group Hospital","Primary","Private",24,18,1,2,"0135"
"OSHODI/ISOLO","Ifoshi","The Green Pastures Hospital","Primary","Private",24,18,1,2,"0136"
"OSHODI/ISOLO","Ifoshi","Osborn Clinic","Primary","Private",24,18,1,2,"0137"
"OSHODI/ISOLO","Ifoshi","Olymars Medical Clinic","Primary","Private",24,18,1,2,"0138"
"OSHODI/ISOLO","Ifoshi","Mercyway Medical Centre","Primary","Private",24,18,1,2,"0139"
"OSHODI/ISOLO","Ifoshi","Saint Shedrack Clinic","Primary","Private",24,18,1,2,"0140"
"OSHODI/ISOLO","Ifoshi","Faith Nursing Home","Primary","Private",24,18,1,2,"0141"
"OSHODI/ISOLO","Ifoshi","Onaiwamimo PHC","Primary","Public",24,18,1,1,"0142"
"OSHODI/ISOLO","Ifoshi","May Day Alert Clinic","Primary","Private",24,18,1,2,"0143"
"OSHODI/ISOLO","Ifoshi","The Living Spring Hospital","Primary","Private",24,18,1,2,"0144"
"OSHODI/ISOLO","Aigbaka","SOS social center","Primary","Private",24,18,1,2,"0145"
"OSHODI/ISOLO","Aigbaka","S S Memorial Clinic","Primary","Private",24,18,1,2,"0146"
"OSHODI/ISOLO","Aigbaka","Dela Hospital","Primary","Private",24,18,1,2,"0147"
"OSHODI/ISOLO","Aigbaka","De Living Hope Convalescent","Primary","Private",24,18,1,2,"0148"
"OSHODI/ISOLO","Aigbaka","Ebenezary Hospital","Primary","Private",24,18,1,2,"0149"
"OSHODI/ISOLO","Aigbaka","AS New Convenant Clinic","Primary","Private",24,18,1,2,"0150"
"OSHODI/ISOLO","Aigbaka","De-Godwin Convalescent Home","Primary","Private",24,18,1,2,"0151"
"OSHODI/ISOLO","Aigbaka","Jumoke Clinic","Primary","Private",24,18,1,2,"0152"
"OSHODI/ISOLO","Aigbaka","Gladsom Maternity Home","Primary","Private",24,18,1,2,"0153"
"OSHODI/ISOLO","Aigbaka","Hope Nursing Home","Primary","Private",24,18,1,2,"0154"
"OSHODI/ISOLO","Ilamoshe","Crownrise Hospital","Primary","Private",24,18,1,2,"0155"
"OSHODI/ISOLO","Ilamoshe","Biowu Maternity Centre","Primary","Private",24,18,1,2,"0156"
"OSHODI/ISOLO","Oluyeye","Olaomoyemi Maternity Home","Primary","Private",24,18,1,2,"0157"
"OSHODI/ISOLO","Oluyeye","Bade Convalescent Centre","Primary","Private",24,18,1,2,"0158"
"OSHODI/ISOLO","Oluyeye","Bolutife Hospital","Primary","Private",24,18,1,2,"0159"
"OSHODI/ISOLO","Oluyeye","Oluwapamilerin Maternity Home","Primary","Private",24,18,1,2,"0160"
"OSHODI/ISOLO","Oluyeye","Jericho Hospital","Primary","Private",24,18,1,2,"0161"
"OSHODI/ISOLO","Oluyeye","Edmac Medical Clinic","Primary","Private",24,18,1,2,"0162"
"OSHODI/ISOLO","Oluyeye","Mafoluku PHC","Primary","Public",24,18,1,1,"0163"
